Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,Accel X,Accel Y,Accel Z
2024-12-11 14:17:13,767,912,671,663,0,0.19,-9.00,-9.00
2024-12-11 14:17:13,1505,1838,655,665,5,0.16,-8.96,-8.96
2024-12-11 14:17:14,2227,2707,670,662,1,0.07,-8.98,-8.98
2024-12-11 14:17:14,2062,2469,659,667,0,0.21,-9.00,-9.00
2024-12-11 14:17:14,1103,1265,659,656,3,0.23,-9.07,-9.07
2024-12-11 14:17:14,304,287,662,655,0,0.25,-9.07,-9.07
2024-12-11 14:17:14,10,0,658,663,0,0.15,-8.96,-8.96
2024-12-11 14:17:14,232,242,667,665,2,0.08,-8.88,-8.88
2024-12-11 14:17:14,901,1077,667,655,0,0.10,-8.97,-8.97
2024-12-11 14:17:14,1681,2046,667,665,2,-0.04,-9.06,-9.06
2024-12-11 14:17:14,2235,2705,659,645,1,0.02,-9.01,-9.01
2024-12-11 14:17:14,1955,2349,656,657,0,-0.01,-9.06,-9.06
2024-12-11 14:17:15,875,987,655,664,6,-0.07,-8.92,-8.92
2024-12-11 14:17:15,178,131,659,660,0,-0.25,-9.12,-9.12
2024-12-11 14:17:15,51,3,656,659,0,-0.16,-9.11,-9.11
2024-12-11 14:17:15,334,368,657,663,2,0.03,-9.05,-9.05
2024-12-11 14:17:15,1097,1328,657,658,2,0.02,-9.09,-9.09
2024-12-11 14:17:15,1926,2343,667,656,0,0.01,-9.03,-9.03
2024-12-11 14:17:15,2197,2657,663,656,2,-0.02,-9.04,-9.04
2024-12-11 14:17:15,1753,2092,663,654,2,-0.12,-9.03,-9.03
2024-12-11 14:17:15,640,694,658,657,0,-0.02,-9.05,-9.05
2024-12-11 14:17:16,48,0,659,656,0,-0.01,-9.06,-9.06
2024-12-11 14:17:16,93,57,645,659,0,-0.10,-9.02,-9.02
2024-12-11 14:17:16,551,643,666,658,1,-0.03,-9.04,-9.04
2024-12-11 14:17:16,1301,1583,665,667,0,0.00,-8.97,-8.97
2024-12-11 14:17:16,2158,2627,661,668,0,0.01,-8.90,-8.90
2024-12-11 14:17:16,2147,2589,663,658,0,-0.01,-8.99,-8.99
2024-12-11 14:17:16,1326,1535,661,660,0,0.10,-8.99,-8.99
2024-12-11 14:17:16,422,432,672,662,7,0.09,-8.95,-8.95
2024-12-11 14:17:16,16,0,659,672,0,0.17,-8.89,-8.89
2024-12-11 14:17:16,194,188,656,663,3,0.09,-8.94,-8.94
2024-12-11 14:17:17,843,1021,659,660,10,0.12,-8.99,-8.99
2024-12-11 14:17:17,1648,2011,661,676,0,0.19,-8.97,-8.97
2024-12-11 14:17:17,2223,2681,661,645,10,0.05,-9.01,-9.01
2024-12-11 14:17:17,1942,2329,668,659,4,0.07,-9.00,-9.00
2024-12-11 14:17:17,802,880,663,661,0,-0.02,-8.85,-8.85
